id|nct_id|ctgov_group_code|result_type|title|description|outcome_id
837816455|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426302
837816456|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426303
837816457|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426303
837816458|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426304
837816459|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426304
837816460|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426305
837816461|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426305
837816462|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426306
837816463|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426306
837816464|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426307
837816465|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426307
837816466|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426308
837816467|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426308
837816468|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426309
837816469|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426309
837816470|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426310
837816471|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426310
837816472|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426311
837816473|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426311
837816474|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426312
837816475|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426312
837816476|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426313
837816477|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426313
837816478|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426314
837816479|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426314
837816480|NCT04998136|OG000|Outcome|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426315
837816481|NCT04998136|OG001|Outcome|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|258426315
837817182|NCT04998136|EG000|Reported Event|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|
837817183|NCT04998136|EG001|Reported Event|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|
837817339|NCT04998136|FG000|Participant Flow|Semaglutide|Participants received 2.4 milligram (mg) semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|
837817340|NCT04998136|FG001|Participant Flow|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|
837817499|NCT04998136|BG000|Baseline|Semaglutide|Participants received 2.4 mg semaglutide subcutaneous injection once weekly using PDS290 pen injector for 44 weeks. Participants initially received (0.25 mg) semaglutide once weekly and the dose was then escalated once in 4 weeks until the maintenance dose (2.4 mg) was reached: 0.25 mg (week 1 - week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|
837817500|NCT04998136|BG001|Baseline|Placebo|Participants received placebo matched to semaglutide once weekly by subcutaneous injection for 44 weeks. Participants initially received 0.25 mg placebo matched to semaglutide once weekly and the dose was then escalated once in 4 weeks until maintenance dose was reached: 0.25 mg (week 1- week 4), 0.5 mg (week 5 - week 8), 1.0 mg (week 9 - week 12), 1.7 mg (week 13 - week 16), 2.4 mg (week 17 - week 44). The treatment was an adjunct to a reduced-calorie diet and increased physical activity.|
837817501|NCT04998136|BG002|Baseline|Total|Total of all reporting groups|
837835177|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432012
837835178|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432012
837835179|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432013
837835180|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432013
837835181|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432014
837835182|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432014
837835183|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432015
837835184|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432015
837835185|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432016
837835186|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432016
837835187|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432017
837835188|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432017
837835189|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432018
837835190|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432018
837835191|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432019
837835192|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432019
837835193|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432020
837835194|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432020
837835195|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432021
837835196|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432021
837835197|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432022
837835198|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432022
837835199|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432023
837835200|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432023
837835201|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432024
837835202|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432024
837835203|NCT01115855|OG000|Outcome|Eplerenone|Participants with eGFR \>=50 mL/min/1.73m\^2 received eplerenone 25 mg tablet once daily up to Week 4 and participants with eGFR 30 to \< 50 mL/min/1.73m\^2 received eplerenone 25 mg tablet every other day up to Week 4. From Week 4 onward, the dose of eplerenone was limited to 50 mg once daily for participants with eGFR \>=50 mL/min/1.73 m\^2 and 25 mg once daily for participants with eGFR 30 to \<50 mL/min/1.73 m\^2 up to Month 48.|258432025
837835204|NCT01115855|OG001|Outcome|Placebo|Participants with eGFR \>=50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet orally once daily from up to Week 4 and participants with eGFR 30 to \<50 mL/min/1.73m\^2 received placebo matched with eplerenone tablet every other day up to Week 4. From Week 4 onward, all participants received placebo matched with eplerenone tablet once daily up to Month 48.|258432025
